canonical_facility_id, facility_name                                                         , facility_type        , facility_subtype                                                                      , operator                                                                                                           , state            , district                     , latitude        , longitude       , capacity_mw, primary_fuel, commissioning_year, closure_year, source_manual, source_wri, source_osm, verification_status, geometry_source
FAC_TPP_081          , Satpura Thermal Power Station                                         , thermal_power_plant  , coal                                                                                  , Madhya Pradesh Power Generation Company                                                                            , Madhya Pradesh   , Betul                        , 22.11           , 78.17           , 1330.0     , coal        ,             1967.0,             , True         , True      , False     , probable           , point_only
FAC_MEJIA_DVC        , Mejia Thermal Power Station                                           , thermal_power_plant  , coal                                                                                  , Damodar Valley Corporation                                                                                         , West Bengal      , Bankura                      , 23.46           , 87.13           , 2340.0     , coal        ,             1996.0,             , True         , True      , False     , probable           , point_only
FAC_TPP_083          , Raghunathpur Thermal Power Station                                    , thermal_power_plant  , coal                                                                                  , Damodar Valley Corporation                                                                                         , West Bengal      , Purulia                      , 23.35           , 86.7            , NA         , NA          ,             2015.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_084          , Durgapur Steel Thermal Power Station                                  , thermal_power_plant  , coal                                                                                  , Damodar Valley Corporation                                                                                         , West Bengal      , Paschim Bardhaman            , 23.55           , 87.32           , NA         , NA          ,             2011.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_085          , Koderma Thermal Power Station                                         , thermal_power_plant  , coal                                                                                  , Damodar Valley Corporation                                                                                         , Jharkhand        , Koderma                      , 24.25           , 85.6            , NA         , NA          ,             2020.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_086          , Chandrapura Thermal Power Station                                     , thermal_power_plant  , coal                                                                                  , Damodar Valley Corporation                                                                                         , Jharkhand        , Bokaro                       , 23.8            , 86.15           , NA         , NA          ,             1965.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_087          , Bokaro Thermal Power Station A                                        , thermal_power_plant  , coal                                                                                  , Damodar Valley Corporation                                                                                         , Jharkhand        , Bokaro                       , 23.7            , 85.95           , NA         , NA          ,             1969.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_088          , Bokaro Thermal Power Station B                                        , thermal_power_plant  , coal                                                                                  , Damodar Valley Corporation                                                                                         , Jharkhand        , Bokaro                       , 23.72           , 85.97           , NA         , NA          ,             1980.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_089          , Dr. Narla Tata Rao Thermal Power Station                              , thermal_power_plant  , coal                                                                                  , Andhra Pradesh Power Generation Corporation                                                                        , Andhra Pradesh   , Krishna                      , 16.59           , 80.53           , NA         , NA          ,             1979.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_090          , Rayalaseema Thermal Power Station                                     , thermal_power_plant  , coal                                                                                  , Andhra Pradesh Power Generation Corporation                                                                        , Andhra Pradesh   , YSR Kadapa                   , 14.7            , 78.46           , NA         , NA          ,             1994.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_091          , Sri Damodaram Sanjeevaiah Thermal Power Station                       , thermal_power_plant  , coal                                                                                  , Andhra Pradesh Power Generation Corporation                                                                        , Andhra Pradesh   , Nellore                      , 14.45           , 79.98           , NA         , NA          ,             2013.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_092          , Korba West Thermal Power Station                                      , thermal_power_plant  , coal                                                                                  , Chhattisgarh State Power Generation Company                                                                        , Chhattisgarh     , Korba                        , 22.36           , 82.68           , NA         , NA          ,             2013.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_093          , Dr. Shyama Prasad Mukherjee Thermal Power Station                     , thermal_power_plant  , coal                                                                                  , Chhattisgarh State Power Generation Company                                                                        , Chhattisgarh     , Janjgir Champa               , 22.1            , 82.85           , NA         , NA          ,             2017.0,             , True         , False     , False     , probable           , point_only
FAC_MUNDRA_ADANI     , Mundra Thermal Power Station                                          , thermal_power_plant  , coal                                                                                  , Adani Power Limited                                                                                                , Gujarat          , Kutch                        , 22.82           , 69.55           , 4620.0     , coal        ,             2009.0,             , True         , True      , False     , probable           , point_only
FAC_TPP_095          , Tiroda Thermal Power Station                                          , thermal_power_plant  , coal                                                                                  , Adani Power Limited                                                                                                , Maharashtra      , Gondia                       , 21.45           , 80.5            , NA         , NA          ,             2012.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_096          , Kawai Thermal Power Station                                           , thermal_power_plant  , coal                                                                                  , Adani Power Limited                                                                                                , Rajasthan        , Baran                        , 25.18           , 76.23           , NA         , NA          ,             2013.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_097          , Udupi Thermal Power Station                                           , thermal_power_plant  , coal                                                                                  , Adani Power Limited                                                                                                , Karnataka        , Udupi                        , 13.35           , 74.75           , NA         , NA          ,             2016.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_098          , Raigarh Thermal Power Station                                         , thermal_power_plant  , coal                                                                                  , Adani Power Limited                                                                                                , Chhattisgarh     , Raigarh                      , 21.9            , 83.4            , NA         , NA          ,             2011.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_099          , Raipur Thermal Power Station                                          , thermal_power_plant  , coal                                                                                  , Adani Power Limited                                                                                                , Chhattisgarh     , Raipur                       , 21.45           , 81.85           , NA         , NA          ,             2016.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_100          , Singrauli Thermal Power Station                                       , thermal_power_plant  , coal                                                                                  , Adani Power Limited                                                                                                , Madhya Pradesh   , Singrauli                    , 24.2            , 82.7            , NA         , NA          ,             2012.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_101          , Dahanu Thermal Power Station                                          , thermal_power_plant  , coal                                                                                  , Adani Power Limited                                                                                                , Maharashtra      , Palghar                      , 19.95           , 72.7            , NA         , NA          ,             1996.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_102          , Godda Ultra Super Thermal Power Station                               , thermal_power_plant  , coal                                                                                  , Adani Power Limited                                                                                                , Jharkhand        , Godda                        , 24.75           , 87.53           , NA         , NA          ,             2023.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_103          , Korba Thermal Power Station                                           , thermal_power_plant  , coal                                                                                  , Adani Power Limited                                                                                                , Chhattisgarh     , Korba                        , 22.36           , 82.68           , NA         , NA          ,             2018.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_104          , Mutiara Thermal Power Station                                         , thermal_power_plant  , coal                                                                                  , Adani Power Limited                                                                                                , Tamil Nadu       , Chengalpattu                 , 12.7            , 80.0            , NA         , NA          ,             2024.0,             , True         , False     , False     , probable           , point_only
FAC_TROMBAY_TATA     , Trombay Thermal Power Station                                         , thermal_power_plant  , coal                                                                                  , Tata Power                                                                                                         , Maharashtra      , Mumbai Suburban              , 19.0            , 72.9            , 1580.0     , NA          ,             1984.0,             , True         , True      , False     , probable           , point_only
FAC_TPP_106          , Mundra Thermal Power Station CGPL                                     , thermal_power_plant  , coal                                                                                  , Tata Power                                                                                                         , Gujarat          , Kutch                        , 22.82           , 69.55           , NA         , NA          ,             2012.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_107          , Maithon Power Station                                                 , thermal_power_plant  , coal                                                                                  , Maithon Power Limited                                                                                              , Jharkhand        , Dhanbad                      , 23.82           , 86.76           , 1050.0     , coal        ,             2011.0,             , True         , True      , False     , probable           , point_only
FAC_TPP_108          , Jojobera Power Plant                                                  , thermal_power_plant  , coal                                                                                  , Tata Power                                                                                                         , Jharkhand        , East Singhbhum               , 22.76           , 86.25           , NA         , NA          ,             1963.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_109          , Prayagraj Thermal Power Station                                       , thermal_power_plant  , coal                                                                                  , Prayagraj Power Generation Company                                                                                 , Uttar Pradesh    , Prayagraj                    , 25.45           , 81.85           , NA         , NA          ,             2012.0,             , True         , False     , False     , probable           , point_only
FAC_VIJAYANAGAR_JSW  , JSW Vijayanagar Power Station                                         , thermal_power_plant  , coal                                                                                  , JSW Energy Limited                                                                                                 , Karnataka        , Ballari                      , 15.18           , 76.66           , 860.0      , coal        ,             2000.0,             , True         , True      , False     , probable           , point_only
FAC_TPP_111          , JSW Ratnagiri Power Station                                           , thermal_power_plant  , coal                                                                                  , JSW Energy Limited                                                                                                 , Maharashtra      , Ratnagiri                    , 17.3            , 73.21           , 1200.0     , coal        ,             2010.0,             , True         , True      , False     , probable           , point_only
FAC_TPP_112          , JSW Barmer Power Station                                              , thermal_power_plant  , coal                                                                                  , JSW Energy Limited                                                                                                 , Rajasthan        , Barmer                       , 25.75           , 72.12           , NA         , NA          ,             2013.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_113          , Talwandi Sabo Power Station                                           , thermal_power_plant  , coal                                                                                  , Vedanta Power Limited                                                                                              , Punjab           , Mansa                        , 29.92           , 75.24           , NA         , NA          ,             2013.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_114          , Jharsuguda Thermal Power Station                                      , thermal_power_plant  , coal                                                                                  , Vedanta Power Limited                                                                                              , Odisha           , Jharsuguda                   , 21.9            , 84.0            , NA         , NA          ,             2008.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_115          , BALCO Thermal Power Station                                           , thermal_power_plant  , coal                                                                                  , Bharat Aluminium Company                                                                                           , Chhattisgarh     , Korba                        , 22.36           , 82.68           , NA         , NA          ,             1989.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_116          , Meenakshi Energy Thermal Power Station                                , thermal_power_plant  , coal                                                                                  , Vedanta Power Limited                                                                                              , Andhra Pradesh   , Krishna                      , 16.59           , 80.53           , NA         , NA          ,             2011.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_117          , Sasan Ultra Mega Power Station                                        , thermal_power_plant  , coal                                                                                  , Reliance Power Limited                                                                                             , Madhya Pradesh   , Singrauli                    , 24.2            , 82.7            , NA         , NA          ,             2013.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_118          , Rosa Thermal Power Station                                            , thermal_power_plant  , coal                                                                                  , Reliance Power Limited                                                                                             , Uttar Pradesh    , Shahjahanpur                 , 27.88           , 79.55           , NA         , NA          ,             2012.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_119          , Butibori Thermal Power Station                                        , thermal_power_plant  , coal                                                                                  , Reliance Power Limited                                                                                             , Maharashtra      , Nagpur                       , 21.05           , 78.55           , NA         , NA          ,             2011.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_120          , Dahanu Thermal Power Station Reliance                                 , thermal_power_plant  , coal                                                                                  , Reliance Infrastructure Limited                                                                                    , Maharashtra      , Palghar                      , 19.95           , 72.7            , NA         , NA          ,             2006.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_121          , Kamalanga Energy Thermal Power Station                                , thermal_power_plant  , coal                                                                                  , GMR Kamalanga Energy Limited                                                                                       , Odisha           , Dhenkanal                    , 20.85           , 86.15           , NA         , NA          ,             2012.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_122          , Warora Thermal Power Station                                          , thermal_power_plant  , coal                                                                                  , GMR Warora Energy Limited                                                                                          , Maharashtra      , Chandrapur                   , 19.95           , 79.3            , NA         , NA          ,             2013.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_123          , Mahan Thermal Power Station                                           , thermal_power_plant  , coal                                                                                  , Essar Power Madhya Pradesh Limited                                                                                 , Madhya Pradesh   , Singrauli                    , 24.2            , 82.7            , NA         , NA          ,             2012.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_124          , Salaya Thermal Power Station                                          , thermal_power_plant  , coal                                                                                  , Essar Power Gujarat Limited                                                                                        , Gujarat          , Devbhumi Dwarka              , 22.47           , 69.76           , NA         , NA          ,             2006.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_125          , Jhajjar Thermal Power Station                                         , thermal_power_plant  , coal                                                                                  , CLP India Limited                                                                                                  , Haryana          , Jhajjar                      , 28.6            , 76.65           , NA         , NA          ,             2013.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_126          , Sabarmati Thermal Power Station                                       , thermal_power_plant  , gas                                                                                   , Torrent Power Limited                                                                                              , Gujarat          , Ahmedabad                    , 23.03           , 72.58           , NA         , NA          ,             1996.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_127          , SUGEN Mega Power Station                                              , thermal_power_plant  , gas                                                                                   , Torrent Power Limited                                                                                              , Gujarat          , Surat                        , 21.35           , 73.05           , NA         , NA          ,             2004.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_128          , Thermal Powertech Corporation India                                   , thermal_power_plant  , coal                                                                                  , Sembcorp India Limited                                                                                             , Andhra Pradesh   , Krishna                      , 16.59           , 80.53           , NA         , NA          ,             2012.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_129          , SEPC Tuticorin Thermal Power Station                                  , thermal_power_plant  , coal                                                                                  , MEIL Power Limited                                                                                                 , Tamil Nadu       , Thoothukudi                  ,  8.8            , 78.15           , NA         , NA          ,             2014.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_130          , Simhapuri Energy Thermal Power Station                                , thermal_power_plant  , coal                                                                                  , Simhapuri Energy Limited                                                                                           , Andhra Pradesh   , Nellore                      , 14.45           , 79.98           , NA         , NA          ,             2012.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_131          , Dhariwal Thermal Power Station                                        , thermal_power_plant  , coal                                                                                  , Dhariwal Infrastructure Limited                                                                                    , Maharashtra      , Chandrapur                   , 19.95           , 79.3            , NA         , NA          ,             2013.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_132          , Nawapara Thermal Power Station                                        , thermal_power_plant  , coal                                                                                  , TRN Energy Private Limited                                                                                         , Chhattisgarh     , Janjgir Champa               , 22.1            , 82.85           , NA         , NA          ,             2014.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_133          , Wardha Warora Thermal Power Station                                   , thermal_power_plant  , coal                                                                                  , Wardha Power Company Limited                                                                                       , Maharashtra      , Chandrapur                   , 19.95           , 79.3            , NA         , NA          ,             2012.0,             , True         , False     , False     , probable           , point_only
FAC_TPP_134          , VIPL Butibori Thermal Power Station                                   , thermal_power_plant  , coal                                                                                  , Vidarbha Industries Power Limited                                                                                  , Maharashtra      , Nagpur                       , 21.05           , 78.55           , NA         , NA          ,             2013.0,             , True         , False     , False     , probable           , point_only
FAC_IND_MINE_001     , Bhubaneswari Opencast Mine                                            , mine                 , coal                                                                                  , Mahanadi Coalfields Ltd (Coal India)                                                                               , Odisha           , Angul                        , 20.9            , 85.27           , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_MINE_002     , Jagannath Opencast Mine                                               , mine                 , coal                                                                                  , Mahanadi Coalfields Ltd (Coal India)                                                                               , Odisha           , Angul                        , 20.93           , 85.22           , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_MINE_003     , Lingaraj Opencast Mine                                                , mine                 , coal                                                                                  , Mahanadi Coalfields Ltd (Coal India)                                                                               , Odisha           , Angul                        , 20.96           , 85.2            , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_MINE_004     , Bharatpur Opencast Mine                                               , mine                 , coal                                                                                  , Mahanadi Coalfields Ltd (Coal India)                                                                               , Odisha           , Angul                        , 20.97           , 85.24           , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_MINE_005     , Hingula Opencast Mine                                                 , mine                 , coal                                                                                  , Mahanadi Coalfields Ltd (Coal India)                                                                               , Odisha           , Angul                        , 20.99           , 85.18           , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_MINE_006     , Kaniha Opencast Mine                                                  , mine                 , coal                                                                                  , Mahanadi Coalfields Ltd (Coal India)                                                                               , Odisha           , Angul                        , 20.9            , 85.1            , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_MINE_007     , Ananta Opencast Mine                                                  , mine                 , coal                                                                                  , Mahanadi Coalfields Ltd (Coal India)                                                                               , Odisha           , Angul                        , 21.0            , 85.15           , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_MINE_008     , Balaram Opencast Mine                                                 , mine                 , coal                                                                                  , Mahanadi Coalfields Ltd (Coal India)                                                                               , Odisha           , Angul                        , 20.95           , 85.3            , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_MINE_009     , Talcher Underground Mine                                              , mine                 , coal                                                                                  , Mahanadi Coalfields Ltd (Coal India)                                                                               , Odisha           , Angul                        , 20.95           , 85.23           , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_MINE_010     , Samleswari Opencast Mine                                              , mine                 , coal                                                                                  , Mahanadi Coalfields Ltd (Coal India)                                                                               , Odisha           , Jharsuguda                   , 21.82           , 84.05           , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_MINE_011     , Lakhanpur Opencast Mine                                               , mine                 , coal                                                                                  , Mahanadi Coalfields Ltd (Coal India)                                                                               , Odisha           , Jharsuguda                   , 21.9            , 83.95           , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_MINE_012     , Basundhara (West) Opencast Mine                                       , mine                 , coal                                                                                  , Mahanadi Coalfields Ltd (Coal India)                                                                               , Odisha           , Jharsuguda                   , 22.05           , 84.1            , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_MINE_013     , Orient Opencast Mine                                                  , mine                 , coal                                                                                  , Mahanadi Coalfields Ltd (Coal India)                                                                               , Odisha           , Jharsuguda                   , 21.83           , 83.98           , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_MINE_014     , Rampur Opencast Mine                                                  , mine                 , coal                                                                                  , Mahanadi Coalfields Ltd (Coal India)                                                                               , Odisha           , Jharsuguda                   , 21.85           , 84.0            , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_MINE_015     , Gevra Opencast Mine                                                   , mine                 , coal                                                                                  , South Eastern Coalfields Ltd (Coal India)                                                                          , Chhattisgarh     , Korba                        , 22.35           , 82.55           , NA         , NA          ,             1981.0,             , True         , False     , False     , probable           , point_only
FAC_IND_MINE_016     , Kusmunda Opencast Mine                                                , mine                 , coal                                                                                  , South Eastern Coalfields Ltd (Coal India)                                                                          , Chhattisgarh     , Korba                        , 22.3            , 82.6            , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_MINE_017     , Dipka Opencast Mine                                                   , mine                 , coal                                                                                  , South Eastern Coalfields Ltd (Coal India)                                                                          , Chhattisgarh     , Korba                        , 22.35           , 82.55           , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_MINE_018     , Manikpur Opencast Mine                                                , mine                 , coal                                                                                  , South Eastern Coalfields Ltd (Coal India)                                                                          , Chhattisgarh     , Korba                        , 22.33           , 82.52           , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_MINE_019     , Surakachar Colliery                                                   , mine                 , coal                                                                                  , South Eastern Coalfields Ltd (Coal India)                                                                          , Chhattisgarh     , Korba                        , 22.32           , 82.65           , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_MINE_020     , Bagdeva Opencast Mine                                                 , mine                 , coal                                                                                  , South Eastern Coalfields Ltd (Coal India)                                                                          , Chhattisgarh     , Korba                        , 22.3            , 82.63           , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_MINE_021     , Rajgamar Opencast Mine                                                , mine                 , coal                                                                                  , South Eastern Coalfields Ltd (Coal India)                                                                          , Chhattisgarh     , Korba                        , 22.36           , 82.58           , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_MINE_022     , Piparwar Opencast Mine                                                , mine                 , coal                                                                                  , Central Coalfields Ltd (Coal India)                                                                                , Jharkhand        , Chatra                       , 23.69           , 85.07           , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_MINE_023     , Ashoka Opencast Mine                                                  , mine                 , coal                                                                                  , Central Coalfields Ltd (Coal India)                                                                                , Jharkhand        , Chatra                       , 23.71           , 85.05           , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_MINE_024     , Amrapali Opencast Mine                                                , mine                 , coal                                                                                  , Central Coalfields Ltd (Coal India)                                                                                , Jharkhand        , Chatra                       , 23.72           , 85.02           , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_MINE_025     , Magadh Opencast Mine                                                  , mine                 , coal                                                                                  , Central Coalfields Ltd (Coal India)                                                                                , Jharkhand        , Chatra                       , 23.73           , 85.0            , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_MINE_026     , Ray-Bachra Underground Mine                                           , mine                 , coal                                                                                  , Central Coalfields Ltd (Coal India)                                                                                , Jharkhand        , Ranchi                       , 23.68           , 85.06           , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_MINE_027     , Churi Underground Mine                                                , mine                 , coal                                                                                  , Central Coalfields Ltd (Coal India)                                                                                , Jharkhand        , Ranchi                       , 23.7            , 85.3            , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_MINE_028     , K.D.H. Opencast Mine                                                  , mine                 , coal                                                                                  , Central Coalfields Ltd (Coal India)                                                                                , Jharkhand        , Ranchi                       , 23.65           , 85.32           , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_MINE_029     , Karkatta Opencast Mine                                                , mine                 , coal                                                                                  , Central Coalfields Ltd (Coal India)                                                                                , Jharkhand        , Ranchi                       , 23.64           , 85.33           , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_MINE_030     , Rohini Opencast Mine                                                  , mine                 , coal                                                                                  , Central Coalfields Ltd (Coal India)                                                                                , Jharkhand        , Ranchi                       , 23.63           , 85.34           , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
